From	To	Species	Gene Name
3811	Q5UCD9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8NHI8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8NHK9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q6H2G0_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q0VGG8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q4KN23_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	P78403_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	O43469_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q5UCE1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q5UCD7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q5UCD8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q14946_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8N735_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q646T8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8NHL7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q1PSF1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q6H2G3_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q6QWD6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8NHK7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9UER2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q15702_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q6H2G2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q99565_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	KI3L1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q5UCD2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	KI3S1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q99564_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9UQA2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9UEQ9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9NZF5_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9UER0_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q9UER1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q8N0X6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3811	Q5UCE2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
3814	KISS1_HUMAN	Homo sapiens	KiSS-1 metastasis-suppressor
3814	A8K6N0_HUMAN	Homo sapiens	KiSS-1 metastasis-suppressor
3815	Q8TCG9_HUMAN	Homo sapiens	similar to Mast/stem cell growth factor receptor precursor (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen); v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
3815	Q14708_HUMAN	Homo sapiens	similar to Mast/stem cell growth factor receptor precursor (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen); v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
3815	Q14709_HUMAN	Homo sapiens	similar to Mast/stem cell growth factor receptor precursor (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen); v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
3815	Q6IQ28_HUMAN	Homo sapiens	similar to Mast/stem cell growth factor receptor precursor (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen); v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
3815	KIT_HUMAN	Homo sapiens	similar to Mast/stem cell growth factor receptor precursor (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen); v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
3816	Q9UE84_HUMAN	Homo sapiens	kallikrein 1
3816	KLK1_HUMAN	Homo sapiens	kallikrein 1
3816	Q6T776_HUMAN	Homo sapiens	kallikrein 1
3816	Q07277_HUMAN	Homo sapiens	kallikrein 1
3817	Q6T775_HUMAN	Homo sapiens	kallikrein-related peptidase 2
3817	Q8WXU4_HUMAN	Homo sapiens	kallikrein-related peptidase 2
3817	Q6T774_HUMAN	Homo sapiens	kallikrein-related peptidase 2
3817	KLK2_HUMAN	Homo sapiens	kallikrein-related peptidase 2
196883	ADCY4_HUMAN	Homo sapiens	adenylate cyclase 4
196883	Q96KY6_HUMAN	Homo sapiens	adenylate cyclase 4
196883	Q6ZTM6_HUMAN	Homo sapiens	adenylate cyclase 4
196883	Q86TZ7_HUMAN	Homo sapiens	adenylate cyclase 4
196883	Q6ZN83_HUMAN	Homo sapiens	adenylate cyclase 4
3818	Q4W5C3_HUMAN	Homo sapiens	kallikrein B, plasma (Fletcher factor) 1
3818	KLKB1_HUMAN	Homo sapiens	kallikrein B, plasma (Fletcher factor) 1
154661	RUN3B_HUMAN	Homo sapiens	RUN domain containing 3B
154661	B4DFD0_HUMAN	Homo sapiens	RUN domain containing 3B
10436	NEP1_HUMAN	Homo sapiens	EMG1 nucleolar protein homolog (S. cerevisiae)
10437	Q8NEI4_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10437	Q96P99_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10437	Q76MF9_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10437	Q9UPH8_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10437	Q8WU77_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10437	GILT_HUMAN	Homo sapiens	interferon, gamma-inducible protein 30
10438	C1D_HUMAN	Homo sapiens	C1D nuclear receptor co-repressor; similar to nuclear DNA-binding protein; similar to hCG1791993
10439	NOE1_HUMAN	Homo sapiens	olfactomedin 1
10439	Q6IMJ8_HUMAN	Homo sapiens	olfactomedin 1
10439	Q6IMJ6_HUMAN	Homo sapiens	olfactomedin 1
10439	Q9BWJ9_HUMAN	Homo sapiens	olfactomedin 1
10439	Q8N8R0_HUMAN	Homo sapiens	olfactomedin 1
10439	Q6IMJ5_HUMAN	Homo sapiens	olfactomedin 1
10439	Q6IMJ7_HUMAN	Homo sapiens	olfactomedin 1
10439	Q96BL8_HUMAN	Homo sapiens	olfactomedin 1
154664	ABCAD_HUMAN	Homo sapiens	ATP-binding cassette, sub-family A (ABC1), member 13
154664	Q5HYK4_HUMAN	Homo sapiens	ATP-binding cassette, sub-family A (ABC1), member 13
154664	Q6ZR43_HUMAN	Homo sapiens	ATP-binding cassette, sub-family A (ABC1), member 13
283551	CN182_HUMAN	Homo sapiens	chromosome 14 open reading frame 182
283551	Q8NF59_HUMAN	Homo sapiens	chromosome 14 open reading frame 182
10430	TM147_HUMAN	Homo sapiens	transmembrane protein 147
10432	Q59GV2_HUMAN	Homo sapiens	RNA binding motif protein 14; RNA binding motif protein 4
10432	RBM14_HUMAN	Homo sapiens	RNA binding motif protein 14; RNA binding motif protein 4
10432	Q2PYN1_HUMAN	Homo sapiens	RNA binding motif protein 14; RNA binding motif protein 4
10432	RBM4_HUMAN	Homo sapiens	RNA binding motif protein 14; RNA binding motif protein 4
10434	LYPA1_HUMAN	Homo sapiens	lysophospholipase I
10434	Q6IAQ1_HUMAN	Homo sapiens	lysophospholipase I
10435	BORG1_HUMAN	Homo sapiens	CDC42 effector protein (Rho GTPase binding) 2
10460	Q8IX09_HUMAN	Homo sapiens	transforming, acidic coiled-coil containing protein 3
10460	Q2NKK4_HUMAN	Homo sapiens	transforming, acidic coiled-coil containing protein 3
10460	TACC3_HUMAN	Homo sapiens	transforming, acidic coiled-coil containing protein 3
3801	KIFC3_HUMAN	Homo sapiens	kinesin family member C3
3801	Q5HYG9_HUMAN	Homo sapiens	kinesin family member C3
3801	A8K6S2_HUMAN	Homo sapiens	kinesin family member C3
3800	Q3LIE3_HUMAN	Homo sapiens	kinesin family member 5C
3800	KIF5C_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q9UFW7_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q6PKD1_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q57YV6_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q57Z91_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q57YV5_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q6PJC4_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q59GB8_HUMAN	Homo sapiens	kinesin family member 5C
3800	Q53QT4_HUMAN	Homo sapiens	kinesin family member 5C
22890	ZBTB1_HUMAN	Homo sapiens	zinc finger and BTB domain containing 1
22890	Q5UW39_HUMAN	Homo sapiens	zinc finger and BTB domain containing 1
3809	Q8NHI9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	KI2S4_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q6H2G7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q9UQL7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q86VI5_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q32WD7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q9UNB8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q6QWD9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q14950_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q86VI6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q8NHJ0_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q6H2G6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q6QWD7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q32MZ0_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	KI2S2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q4KN55_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q9UNB6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q14949_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
3809	Q6H2G8_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2; killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4
124989	Q8N7U2_HUMAN	Homo sapiens	chromosome 17 open reading frame 57
124989	CQ057_HUMAN	Homo sapiens	chromosome 17 open reading frame 57
124989	Q7Z3R0_HUMAN	Homo sapiens	chromosome 17 open reading frame 57
3805	Q86U48_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q5IHW6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N737_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N739_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q96L47_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q96L49_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q86WL7_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	KI2L4_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N740_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q5IHW5_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N736_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q5IH87_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q32WE2_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q86VF1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q96L48_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q5IHW9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N741_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q5IH82_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8N738_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q8NHK1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q86WL6_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q32WD9_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q6UV36_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q32WE1_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
3805	Q32WE0_HUMAN	Homo sapiens	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4
22899	ARHGF_HUMAN	Homo sapiens	Rho guanine nucleotide exchange factor (GEF) 15
10469	Q53G69_HUMAN	Homo sapiens	translocase of inner mitochondrial membrane 44 homolog (yeast)
10469	Q9UPE4_HUMAN	Homo sapiens	translocase of inner mitochondrial membrane 44 homolog (yeast)
10469	TIM44_HUMAN	Homo sapiens	translocase of inner mitochondrial membrane 44 homolog (yeast)
10469	Q6AI07_HUMAN	Homo sapiens	translocase of inner mitochondrial membrane 44 homolog (yeast)
10467	ZNHI1_HUMAN	Homo sapiens	zinc finger, HIT type 1
22891	Q05D75_HUMAN	Homo sapiens	zinc finger protein 365
22891	TALAN_HUMAN	Homo sapiens	zinc finger protein 365
22891	Q08ER3_HUMAN	Homo sapiens	zinc finger protein 365
22891	ZN365_HUMAN	Homo sapiens	zinc finger protein 365
22891	Q495P1_HUMAN	Homo sapiens	zinc finger protein 365
10468	FST_HUMAN	Homo sapiens	follistatin
10468	Q6FHE1_HUMAN	Homo sapiens	follistatin
22894	RRP44_HUMAN	Homo sapiens	DIS3 mitotic control homolog (S. cerevisiae)
22894	Q49AG4_HUMAN	Homo sapiens	DIS3 mitotic control homolog (S. cerevisiae)
22893	BAHD1_HUMAN	Homo sapiens	bromo adjacent homology domain containing 1
10466	COG5_HUMAN	Homo sapiens	component of oligomeric golgi complex 5
10466	A8MUI4_HUMAN	Homo sapiens	component of oligomeric golgi complex 5
10463	ZNT9_HUMAN	Homo sapiens	solute carrier family 30 (zinc transporter), member 9
10464	Q4G0R1_HUMAN	Homo sapiens	progesterone immunomodulatory binding factor 1
10464	Q05DN0_HUMAN	Homo sapiens	progesterone immunomodulatory binding factor 1
10464	PIBF1_HUMAN	Homo sapiens	progesterone immunomodulatory binding factor 1
22895	RP3A_HUMAN	Homo sapiens	rabphilin 3A homolog (mouse)
22895	Q6PKD5_HUMAN	Homo sapiens	rabphilin 3A homolog (mouse)
22895	Q6PJY8_HUMAN	Homo sapiens	rabphilin 3A homolog (mouse)
22898	DEND3_HUMAN	Homo sapiens	DENN/MADD domain containing 3
22897	CE164_HUMAN	Homo sapiens	centrosomal protein 164kDa
22897	Q6ZU43_HUMAN	Homo sapiens	centrosomal protein 164kDa
