EntrezID	GeneLength	GL7	GL8	GL9	GL10	GL11	GL12
18510	2527	0	0	0	1	0	0
18511	2574	0	0	0	0	0	0
18514	9027	3	2	1	10	5	4
18515	2801	708	715	743	1030	1035	1091
18516	2393	1	6	4	1	3	4
18518	1518	829	815	845	1321	1108	1411
18519	4309	922	785	747	1088	921	1035
18521	2880	8157	8973	8578	6492	6302	7011
18526	11797	0	0	0	0	0	0
18530	4000	0	0	0	0	0	0
18534	2617	0	0	0	0	0	0
18536	8381	2791	3429	3247	2988	3384	3525
18537	1917	1102	1036	1075	1044	881	1073
18538	1260	4377	5042	5388	2230	2177	2511
18541	9530	2712	3484	3294	2409	2406	2396
18542	1539	27	17	21	26	37	19
18545	625	1	0	0	0	0	0
18546	637	0	1	2	1	0	1
18548	2516	0	0	0	0	0	0
18549	4745	0	0	0	0	0	0
18550	4399	172	220	226	372	428	334
18551	2514	72	70	85	26	32	25
18552	9346	0	1	0	0	0	0
18553	4298	0	0	0	0	0	0
18554	3815	743	763	836	1000	921	1022
18555	3042	991	1187	1197	995	1050	882
18557	3046	0	1	0	1	0	0
18559	1971	679	667	686	1012	1050	1093
18563	4272	99	92	98	96	75	88
18566	1930	0	0	0	0	0	0
18567	1120	747	666	609	727	571	693
18569	2556	1181	1528	1149	2763	3371	2820
18570	1524	1206	1174	1128	880	889	970
18571	5975	2989	3343	3229	3418	3330	3641
18572	6044	1719	1908	1797	1552	1689	1689
18573	4912	0	0	0	0	0	0
18574	2954	562	655	669	1333	1605	987
18575	12827	1427	1719	1556	1607	1574	1554
18576	5286	2942	3362	2925	2806	3418	3279
18577	5127	242	286	307	371	388	291
18578	6034	2007	1644	1744	3529	2809	3412
18582	1092	646	621	634	682	528	594
18583	3638	1484	1359	1294	1283	1074	1092
18584	2683	2822	3544	3364	2674	3023	3181
18585	2064	0	0	0	6	2	9
18587	2817	2	1	1	2	2	2
18588	899	0	1	1	2	1	1
18590	1019	0	0	1	1	3	0
18591	2944	1	2	0	2	0	1
18595	6737	0	0	0	0	0	0
18596	5413	0	0	0	0	0	1
18597	2761	3083	3036	3096	3445	3454	4568
18598	2352	0	0	0	0	0	0
18599	3756	2	2	1	4	10	10
18600	4758	591	762	735	617	840	565
18601	3068	17	9	14	25	11	46
18602	2640	32	28	33	97	31	65
18604	2263	60	23	29	156	238	262
18605	3224	8	13	16	8	5	6
18606	3398	1	0	2	0	0	0
18607	7160	2527	2949	2694	3070	2847	3217
18609	1287	0	0	0	0	0	0
18610	747	0	0	0	0	0	0
18611	2477	115	102	102	176	143	153
18612	2336	0	0	0	0	1	0
18613	3305	1434	1472	1374	2308	2249	1991
18616	6624	0	0	0	0	0	0
18618	834	14	18	26	21	12	14
18619	1412	0	0	0	0	0	0
18624	1853	113	152	159	170	223	235
18626	4701	237	266	321	224	253	250
18627	5837	141	138	165	145	161	157
18628	5953	73	67	92	41	57	55
18630	4182	0	0	0	0	0	0
18631	879	0	0	0	0	0	1
18632	2590	506	606	526	477	491	520
18633	1608	259	277	274	305	208	246
18634	1894	396	456	463	429	373	465
18636	1524	56	30	56	141	81	111
18637	622	653	681	682	511	434	503
18639	1721	36	58	36	41	33	33
18640	9621	344	382	366	439	467	410
18641	3719	966	1064	1106	779	778	843
18642	3051	72	98	93	93	69	120
18643	870	10055	10426	10444	8197	7709	8339
18645	2020	94	98	72	124	188	78
18646	2054	2	3	10	17	9	19
18647	4911	0	0	0	0	0	0
18648	1832	2407	2411	2403	1712	1404	1844
18654	1569	698	634	660	867	1076	669
18655	1801	325	378	347	215	185	262
18663	1592	0	0	0	2	0	0
18667	6889	0	0	0	0	0	0
18669	4344	166	170	175	91	120	140
18670	4075	34	25	33	596	615	646
18671	4977	17	33	33	23	26	24
18673	1799	1131	1079	1074	692	718	774
18674	1512	5545	6455	6348	5123	5349	5840
18675	6265	7	3	7	7	6	4
18676	5260	4204	4461	4301	4412	3911	3836
18679	6115	436	563	528	616	604	554
18682	2360	1	0	4	3	2	1
18685	3453	771	912	849	877	910	1000
18689	1391	2	2	0	0	0	0
18693	2185	184	181	196	233	234	254
18700	3593	365	395	389	246	238	229
18701	980	164	131	169	119	111	120
18703	3849	1	1	0	1	0	0
18704	8042	1905	1989	1820	1945	2054	2181
18705	6293	0	0	0	0	0	0
18706	8917	2143	2079	1866	2514	2447	2656
18707	5404	14267	13747	14657	24602	19577	19969
18708	7380	2695	2997	2878	2717	2627	2615
18709	3159	758	801	812	1159	1213	976
18710	5004	117	79	91	243	116	193
18711	11255	835	874	848	862	908	935
18712	1759	5199	4805	6351	9332	8016	7426
18715	2041	232	209	238	903	212	431
18716	571	0	0	0	0	0	0
18717	4279	1770	1808	1783	2912	2222	2332
18718	3471	1286	1418	1266	1244	1055	1324
18719	2526	143	158	113	185	203	242
18720	2536	628	632	618	749	691	792
18722	3440	7	2	3	23	12	11
18725	3464	1	0	2	6	2	4
18726	2578	3	2	1	5	6	1
18729	1953	1	0	2	2	0	0
18733	2728	17	8	12	74	36	52
18736	876	0	0	0	0	0	0
18738	3724	2714	2831	2902	3071	2971	3308
18739	4609	893	1017	983	1739	1754	1343
18740	2448	0	0	0	0	0	0
18741	2748	0	0	0	0	0	0
18742	1379	0	0	0	0	0	0
18744	2700	446	479	500	496	509	514
18746	2192	4005	5017	5112	3225	3105	3799
18747	2293	952	1063	1093	1240	1040	1278
18749	5081	2804	2975	2837	3342	3284	3488
18750	8369	1652	2085	1930	1250	1880	1422
18751	8830	9657	10784	10275	15146	17704	16320
18752	2699	437	386	348	429	373	308
18753	2533	2073	2373	2314	3211	2887	2824
18754	6254	494	495	458	889	679	681
18755	3301	3070	3744	3634	1996	2473	2310
18759	4465	953	1028	883	740	729	779
18760	3778	0	0	0	0	0	0
18761	3313	683	721	803	985	882	1006
18762	4595	22	22	16	37	23	38
18763	14170	793	820	759	924	1052	817
18764	5212	0	0	0	0	0	0
18766	7058	0	0	0	0	0	0
18767	3683	0	0	0	0	0	0
18768	6039	31	54	56	49	72	58
18769	1426	3241	2943	3235	3886	2761	2914
18770	2802	0	0	0	2	0	0
18771	4460	1771	1720	1749	1061	1080	1143
18772	4486	2	1	4	0	1	0
18775	872	0	0	0	0	0	0
18776	936	0	0	0	0	0	0
18777	2433	1341	1401	1439	1278	1208	1566
18778	552	0	0	0	0	0	0
18779	5569	1	0	2	2	2	3
18780	794	0	0	0	0	0	0
18781	1618	0	0	0	0	0	0
18782	2264	0	0	0	2	0	3
18783	2846	4	2	4	6	2	10
18784	2275	1	0	0	0	0	4
18786	6815	1819	1982	1919	1711	1434	1885
18787	3024	0	0	0	0	0	2
18788	2047	0	0	0	0	0	0
18789	4509	5529	5970	6110	5628	5079	5927
18791	2532	0	1	0	0	0	0
18792	2343	5	6	8	7	4	7
18793	1396	6	6	2	22	10	11
18795	7116	0	0	1	2	0	1
18796	5145	410	476	606	892	1195	997
18797	4195	337	335	365	350	351	313
18798	3692	1	0	0	3	2	2
18799	2651	0	0	0	1	0	0
18802	3121	13	12	9	7	11	13
18803	4435	583	377	605	3742	3052	3253
18805	5153	3	1	8	9	11	7
18806	3801	5	2	1	6	7	7
18807	2164	151	150	153	327	239	262
18810	17515	508	622	682	1685	1634	1418
18811	790	0	0	0	0	0	0
18812	852	3	1	2	14	8	15
18813	2432	7203	7823	7582	4188	4018	5076
18814	997	0	0	0	0	0	0
18815	2755	0	0	0	0	0	0
18816	2192	0	1	1	4	1	5
18817	2203	1863	2462	2348	1353	964	1433
18821	2480	1	0	0	0	0	0
18822	3252	4	4	4	8	10	2
18823	2544	33	24	33	30	44	22
18824	870	226	245	239	200	189	201
18826	3714	6396	7809	8357	5937	5588	6418
18828	1756	0	0	0	0	0	0
18829	868	0	0	0	0	0	0
18830	1806	25	20	27	65	56	48
18843	1104	0	0	0	0	0	0
18844	9028	649	499	571	575	380	440
18845	11036	1	1	0	54	1	13
18846	6943	345	416	412	192	326	202
18854	5378	2248	2666	2574	4135	3347	3365
18857	1364	0	0	0	0	0	0
18858	1801	1	0	0	0	0	0
18861	3233	577	677	664	542	551	595
18933	7448	1	0	0	0	0	0
18935	2840	0	0	0	0	0	0
18938	919	1786	1202	1316	1415	1191	1580
18946	1619	0	0	0	0	0	0
18947	1568	0	0	0	0	0	0
18948	888	0	0	0	0	0	0
18949	3469	3235	3566	3377	2559	2583	2588
18950	2941	4495	5912	5432	4083	6626	4739
18951	2127	4	2	4	18	3	1
18952	1636	0	0	1	2	1	4
18968	5347	3268	3950	3875	1498	1384	1808
18969	2872	1702	1970	1995	1153	1159	1064
18970	1227	341	322	309	463	355	384
18971	3424	5918	6592	6829	3300	3186	3137
18972	1610	1382	1494	1594	721	774	773
18973	7129	3223	4244	4304	1335	1542	1586
18974	1695	1568	1728	1716	608	817	726
18975	4596	1530	1612	1655	1881	1580	1747
18976	1007	5	5	4	2	5	3
18979	1513	0	0	0	0	0	0
18983	2982	1327	1352	1302	1258	1156	1417
18984	2457	1019	1047	1066	937	862	832
18985	2566	24074	26463	25835	30932	29833	31666
18986	2757	410	688	645	406	694	550
18987	3437	602	564	547	746	701	705
18988	2522	0	0	0	0	0	0
18991	3011	0	0	0	0	0	0
18992	1338	0	0	0	0	0	0
18993	3065	0	0	1	0	0	0
18994	1086	0	0	0	0	0	0
18996	3801	7	8	4	11	21	10
18997	3212	0	0	0	0	0	0
18998	1146	0	0	0	0	0	0
18999	1346	0	0	0	0	0	0
19009	4575	11	16	15	41	20	37
19011	2718	107	80	104	625	594	650
19012	1536	4	2	6	4	1	4
19013	7528	0	0	0	0	0	0
19014	7590	1667	1877	1836	2034	2151	2207
19015	3218	232	132	190	431	353	378
19016	1984	1	1	0	4	4	4
19017	6495	0	0	3	4	2	2
19018	760	505	404	381	492	424	386
19023	2274	0	0	0	2	0	3
19024	4733	24	23	22	52	45	43
19025	3674	932	964	954	1538	1368	1470
19027	4689	1028	970	859	1099	1171	1375
19035	960	2214	2031	2087	2671	2149	2801
19038	1286	3	13	4	0	3	1
19039	2168	233	438	508	495	518	487
19041	6277	54	66	45	155	69	159
19042	2789	1413	1316	1500	1383	1257	1444
19043	5035	1244	1312	1257	1453	1360	1405
19044	1821	221	248	235	293	251	219
19045	1363	8062	7596	7712	9608	8365	10499
19046	4024	9912	10193	9273	7744	7593	9056
19047	2379	7056	7302	6958	5627	4818	6203
19049	1666	0	0	0	0	0	0
19051	1738	0	0	0	0	0	0
19052	1930	4833	4863	4713	4612	3903	4947
19053	1836	999	970	966	1004	862	1073
19054	4913	0	0	0	0	0	0
19055	2194	1364	1235	1278	2025	1850	2115
19056	3881	3367	3450	3491	3079	2811	3433
19057	1948	1695	1969	1834	1975	2119	2278
19058	2829	2314	2226	2088	1702	1594	1863
19059	2985	0	0	0	0	0	0
19060	2070	948	903	1068	940	821	999
19062	2641	1144	1161	1181	1820	1745	1734
19063	2478	8366	8547	8071	18368	17068	16085
19064	480	0	0	0	0	0	0
19065	1903	0	0	0	0	0	0
19069	2472	2043	2252	2220	2021	1755	2019
19070	2826	1066	1017	890	1488	1254	1721
19072	2719	14944	17571	16158	16576	17269	17201
19073	938	4281	4124	4149	4229	3571	4419
19074	838	3	2	1	10	3	3
19075	1533	1714	2032	1984	816	811	935
19076	1937	1162	1374	1424	691	728	775
19079	2051	653	714	715	715	702	705
19082	1639	460	441	483	488	480	532
19084	3323	6030	6566	6483	6008	5470	6175
19085	2632	0	1	1	1	3	2
19087	4041	161	249	184	74	146	132
19088	3358	542	523	467	275	240	317
19089	1995	1235	1345	1334	1421	1288	1470
19090	12674	1211	1257	1191	1314	1552	1479
19091	4314	0	0	0	0	0	0
19092	4696	0	0	0	0	0	0
19094	2444	4	6	2	10	8	14
19099	2930	1	1	2	5	2	0
19106	4326	1464	2021	1817	2117	1873	2237
19108	3216	522	542	565	745	647	701
19109	895	0	0	0	0	0	0
19110	852	0	0	0	0	0	0
19111	868	0	0	0	0	0	0
19112	862	0	0	0	0	0	0
19113	959	0	0	0	0	0	0
19114	1277	0	0	0	0	0	0
19116	10328	8	8	1	12	33	19
19118	400	28	11	8	117	57	67
19119	612	0	0	0	0	1	0
19120	407	0	0	0	0	0	0
19122	2186	38	37	26	46	44	49
19123	1710	0	0	0	0	0	0
19124	1504	0	0	0	0	0	0
19125	2283	7	1	7	8	5	8
19126	4107	0	4	3	10	2	6
19127	1000	0	0	0	0	0	0
19128	3270	16	33	43	28	52	35
19130	4139	0	0	0	0	0	0
19131	786	0	0	0	0	0	0
19132	1865	0	0	0	0	0	0
19133	2632	0	0	0	0	1	0
19134	4466	3096	3549	3168	2952	2793	3175
19139	1975	1531	1714	1679	998	961	1044
19141	1874	1719	1966	2005	2169	2207	1759
19142	2607	0	2	1	2	0	1
19143	4017	212	134	141	247	159	151
19144	1410	0	0	0	0	0	0
19146	3726	0	0	0	0	0	0
19152	972	2	5	8	32	10	6
19153	5260	75	76	48	50	59	54
19155	4143	1173	1178	1153	1281	1104	1236
19156	2731	10578	9599	10030	23705	15060	17934
19157	3273	3538	3418	3200	6015	5309	5132
19158	2527	597	625	657	699	664	716
19159	4289	582	660	683	554	634	668
19164	3023	1109	1211	1206	1394	1308	1480
19165	2049	229	222	231	1007	896	941
19166	946	2151	2004	2060	1824	1447	1999
19167	1434	558	525	517	467	412	535
19170	1036	2995	2856	2684	3072	2549	3317
19171	1270	1765	1645	1607	1594	1350	1464
19172	949	3099	2899	2908	2492	2182	2767
19173	871	1394	1326	1380	1051	923	1178
19175	1036	1804	1700	1822	1679	1301	1729
19177	969	2716	2518	2508	2139	1696	2411
19179	1502	1792	1937	1944	1662	1493	1900
19181	1782	2121	2405	2338	1690	1530	1857
19182	1635	3176	3402	3328	2558	2150	2745
19183	922	354	326	351	125	139	167
19184	1277	2262	2359	2419	1873	1706	2018
19185	1252	1982	2020	2103	1870	1679	1956
19186	977	2531	2795	2889	2153	1975	2192
19188	977	208	213	225	202	145	232
19192	2620	4429	4617	4678	3285	3121	3722
19193	1774	83	116	125	367	420	348
19194	961	0	0	0	0	0	0
19197	474	9	5	7	3	10	5
19200	1851	304	313	339	693	518	550
19201	2262	23	15	42	53	42	48
19202	865	0	0	0	0	0	0
19204	1820	2	2	7	23	12	18
19205	2933	10094	11053	11318	6812	6918	7610
19206	4305	562	555	589	353	390	385
19207	3549	2	1	0	1	0	0
19208	1283	0	0	0	0	0	0
19210	3424	963	1014	888	1150	979	1168
19211	8212	6753	6637	6420	9551	10553	10373
19212	3620	41	46	77	22	38	22
19213	1508	0	0	0	0	0	0
19214	3187	1	0	0	0	0	0
19215	805	0	1	0	0	0	1
19216	2082	511	537	542	663	628	582
19217	3768	27	17	23	13	11	9
19218	2018	0	0	0	0	0	0
19219	2966	368	338	316	674	547	759
19220	4414	0	0	0	0	0	0
19221	5786	0	0	0	2	0	0
19222	3334	1	1	2	5	1	2
19223	1751	0	0	1	1	1	1
19224	2864	2	4	4	22	15	12
19225	4150	0	0	0	0	0	0
19226	717	0	0	0	0	0	0
19227	1512	0	0	0	0	0	0
19228	2721	1	0	1	2	0	1
19229	4034	3512	3699	3346	5596	6439	6301
19230	2973	433	461	416	492	417	506
19231	1192	8541	9896	10483	6218	5690	6757
19240	943	1102	1092	1244	1305	891	1038
19241	670	1	0	1	0	3	1
19242	2021	0	0	0	0	0	0
19243	4129	140	110	103	81	64	108
19244	3505	5148	4848	4921	4606	4333	5108
19245	4619	10156	9051	10243	12255	12552	11356
19246	4213	1583	1721	1564	1953	1983	1894
19247	5611	2733	3070	2809	2447	2350	2531
19248	3166	180	172	195	217	141	172
19249	8282	0	0	0	0	0	0
19250	10746	11	0	3	1	10	3
19252	1942	82	99	81	50	64	54
19253	1578	1095	971	918	1257	1172	1200
19255	8404	894	847	890	864	757	909
19256	3090	0	0	0	0	0	0
19258	4707	653	691	630	639	754	761
19259	3455	4	0	4	5	1	6
19260	2728	462	614	473	877	1886	976
19261	4229	23	20	13	103	72	87
19262	3609	2039	2053	1931	2225	2013	2095
19263	11912	1	1	0	1	2	0
19264	5664	6874	7584	7348	9022	8294	9408
19265	846	6188	4891	5225	8387	6743	7414
19266	8504	0	0	0	0	0	0
19267	5411	189	108	176	310	184	232
19268	7648	5	3	1	0	2	1
19270	9190	1	1	0	0	0	0
19271	8253	1321	1392	1226	2906	2602	2785
19272	6177	0	0	0	2	0	0
19273	5504	1	1	2	3	1	0
19274	5569	0	0	0	2	6	0
19275	3535	0	0	0	0	1	0
19276	4688	0	0	1	1	0	0
19277	6749	0	0	2	7	3	2
19279	3891	0	0	0	0	0	0
19280	6859	857	1015	1237	1458	1202	1271
19281	6449	0	0	0	0	0	0
19283	8068	0	0	0	0	0	0
19285	3218	1	0	0	1	2	1
19286	1036	452	410	434	613	521	661
19288	1922	0	0	0	0	0	0
19289	3146	0	0	0	0	0	0
19290	1602	399	391	358	347	364	326
19291	1145	360	373	406	428	496	394
19293	904	0	0	0	0	0	0
19294	3444	0	1	0	0	0	0
19296	3074	182	164	215	123	133	121
19298	3131	923	991	925	1036	986	1040
19299	3399	645	753	721	636	620	705
19300	2527	158	193	248	236	254	252
19301	1019	38	24	40	19	26	36
19302	2270	521	556	538	575	593	665
19303	3781	1054	1198	1179	1139	1160	1168
19305	3185	688	706	729	902	916	862
19309	2844	35	48	33	61	59	64
19317	9879	3581	3726	3573	3442	3167	3836
19324	2657	2401	2664	2417	2313	2111	2737
19325	3513	3335	3265	3164	3083	2842	3343
19326	6065	1925	2157	2090	2182	2047	2152
19328	2010	325	286	258	322	333	336
19329	1950	0	0	0	0	0	0
19330	2257	1509	1527	1422	1392	1239	1485
19331	1322	168	153	137	285	277	325
19332	722	1	0	0	3	0	4
19334	1909	397	446	413	614	566	620
19335	4487	305	319	253	244	220	246
19336	1865	582	585	692	752	654	613
19337	973	13	7	18	11	9	4
19338	3488	332	314	299	703	555	597
19339	1451	106	86	87	397	346	265
19340	3868	97	137	153	198	196	220
19341	1412	2	6	4	1	6	6
19342	1170	713	732	779	926	862	842
19344	3180	1224	1172	1153	2063	1811	1953
19345	1573	4393	4499	4344	4310	4190	4354
19346	3320	878	873	871	1013	943	1040
19347	4956	498	480	628	1026	842	916
19348	3905	3109	3935	4012	2040	1569	2415
19349	624	826	1077	1072	968	940	1035
19352	1686	739	679	777	642	487	632
19353	2269	4621	4741	4575	4017	3946	4481
19354	3036	6699	6961	6779	9405	8254	8621
19355	1500	529	530	459	434	413	403
19356	2847	612	636	509	547	470	626
19357	3605	7160	8852	8254	6188	5243	6872
19358	2074	1106	1198	1194	919	825	938
19359	3811	4319	4758	4702	3193	2969	3813
19360	5153	1625	2026	1970	1185	1281	1351
19361	2138	1436	1569	1684	609	583	667
19362	1835	908	1141	1125	507	375	529
19363	1858	124	175	148	52	46	72
19364	7062	328	371	335	385	384	347
19365	1978	309	310	279	442	435	414
19366	3076	901	1189	1163	459	396	496
19367	2046	744	684	674	746	745	662
19373	6669	3382	933	1442	25482	16838	19801
19374	3393	46	5	15	535	411	441
19376	1806	0	1	0	1	0	0
19377	7507	2854	3061	2875	4820	4994	4089
19378	2264	0	0	0	0	0	0
19383	1842	7451	7815	8091	5905	5018	6378
19384	2288	4286	4513	4719	2549	2275	2987
19385	852	3657	3801	3865	1782	1689	2055
19386	9477	6236	6892	6206	5629	5922	6593
19387	3002	4299	5095	5044	3119	2504	3194
19395	2193	3991	4265	4669	5978	6285	5368
19400	1620	0	0	0	0	0	0
19401	4131	361	354	406	408	373	364
19411	3210	1	0	1	6	2	0
19414	4118	3380	3699	4054	6262	5912	6115
19415	3208	271	372	280	115	196	125
19416	1609	2	1	2	6	4	6
19417	4729	0	0	0	0	0	0
19418	7275	4	0	1	14	2	2
19419	5105	4204	3807	4474	4710	4486	5345
19428	1009	18	17	23	13	13	18
19434	1669	0	0	0	0	0	0
19645	4625	1533	1573	1584	1962	1654	2009
19646	4407	8959	9844	9580	6260	5640	6895
19647	7770	2968	3413	3241	3488	3441	3735
19649	4726	1	0	1	0	0	2
19650	5416	3845	4206	4046	2071	1936	2400
19651	4888	1189	1442	1442	1229	1325	1465
19652	3504	961	970	876	801	819	900
19653	2586	483	463	450	615	539	546
19654	3989	1372	1577	1484	1541	1486	1612
19655	3743	1808	2063	2052	1595	1571	1708
19656	1725	1455	1533	1545	1030	1045	1198
19657	1731	0	0	0	0	0	0
19659	2628	228	279	288	57	103	103
19660	672	3	5	12	20	17	35
19661	5276	0	0	0	0	0	0
19662	1297	0	0	0	0	0	0
19663	2780	1	2	2	3	0	3
19664	5817	1095	1253	1179	986	1077	1069
19668	2456	7	4	13	27	38	22
19671	1446	429	446	435	401	362	393
19672	3063	616	612	637	481	424	547
19674	1062	0	0	0	5	0	0
19679	6620	983	705	820	1368	1427	1759
19682	1261	3	9	7	14	17	14
19683	3208	0	0	0	0	0	0
19684	4842	3722	4447	4133	3775	3529	4031
19687	4720	2573	3187	3135	1700	1928	2099
19691	2865	1092	1237	1327	887	847	941
19692	769	0	0	0	0	0	0
19693	692	0	0	0	0	0	0
19694	837	0	0	0	0	0	0
19695	774	0	0	0	0	0	0
19696	2584	396	498	489	692	816	808
19697	2709	1282	1147	1146	1307	1203	1183
19698	2204	82	70	48	435	309	354
19699	11702	5039	3852	3290	8015	9177	9222
19700	1603	0	0	0	1	0	0
19701	1420	68	45	74	72	34	54
19703	1418	55	53	62	101	95	101
19704	4616	2833	3337	3090	2822	2850	2560
19707	2618	1481	1550	1621	1443	1298	1413
19708	2690	1738	1902	1762	1921	1811	1783
19711	710	0	0	0	0	0	0
19712	4266	569	727	657	732	733	677
19713	7341	1719	1465	1792	3399	2755	2676
19714	10666	1820	2118	1881	1790	2051	2136
19715	3998	0	0	0	0	0	1
19716	866	0	0	0	0	0	0
19718	1518	1984	2172	2238	1492	1527	1639
19719	2118	232	273	298	390	374	339
19720	2310	2258	2310	2344	1581	1511	1641
19724	4172	657	719	698	637	658	612
19725	3353	96	120	124	173	182	189
19726	9341	648	655	559	772	753	774
19727	3682	642	643	643	801	723	734
19729	1022	487	487	494	757	726	654
19730	4020	136	135	124	293	271	288
19731	3887	1919	2528	2136	2367	3671	3049
19732	2940	821	780	931	1376	1222	986
19733	1574	0	0	0	0	0	0
19734	2335	2	0	0	10	2	8
19735	3009	1741	1169	1041	3352	2628	2678
19736	2941	0	0	0	0	0	1
19737	1809	0	0	0	1	0	0
19739	8531	18	22	13	23	6	11
19743	2316	0	0	0	1	0	0
19744	1521	1235	1172	1084	801	721	991
19746	1514	5	0	2	3	2	2
19752	970	0	0	0	0	0	0
19762	1802	0	0	0	0	0	0
19763	2034	142	155	179	222	192	179
19765	3538	3422	3718	3651	4539	4003	4769
19766	4495	1069	1157	1057	1091	997	1206
19769	2538	212	218	231	331	339	327
19771	2203	0	1	0	0	0	1
19773	697	0	0	0	0	0	0
19775	7651	1333	1408	1310	1995	2252	2452
19777	3451	1780	1819	1758	1446	1520	1626
19782	275	1	12	1	3	0	5
19783	835	0	0	0	0	0	0
19784	699	0	0	0	0	0	0
19785	594	0	0	0	0	0	0
19791	1849	106264	87688	26078	115419	43118	85213
19799	174	19	10	19	23	33	16
19804	121	0	0	0	0	0	0
19817	332	17	34	18	28	19	38
19819	1457	399	420	406	321	319	361
19820	7435	2381	2453	2251	1888	2046	2285
19821	3028	1419	1344	1292	1303	1213	1484
19822	2936	2723	3034	2902	2526	2248	2521
19823	1132	1206	1195	1090	936	898	1076
19824	2245	2	0	2	1	0	0
19826	1923	2796	2992	2969	1942	1925	2128
19842	74	0	0	0	0	0	0
19844	165	0	0	0	0	1	0
19845	1172	0	0	0	0	0	0
19847	166	0	0	0	0	0	0
19848	187	1	0	0	0	2	2
19850	104	1	0	0	2	0	1
19858	215	4	9	3	7	5	6
19859	215	1	0	0	0	0	0
19860	215	2	2	1	0	0	0
19861	218	1	1	2	0	0	0
19862	107	0	0	0	0	0	0
19866	3034	19	23	16	15	22	16
19870	68	11	6	3	9	5	6
19871	71	14	12	6	7	10	10
19872	111	1	1	0	0	0	1
19874	101	0	0	0	1	0	0
19876	7568	0	0	0	0	1	0
19877	6187	3029	3145	3140	3673	3235	3800
19878	8012	3478	3817	3487	3501	3469	3680
19879	3510	0	1	0	0	1	1
19881	1526	23	26	26	46	40	58
19882	4706	0	1	3	1	4	0
19883	1647	0	0	0	0	0	0
19885	2503	0	0	0	3	0	1
19886	7401	0	0	0	2	0	0
19888	6950	0	0	0	0	0	0
19889	3786	981	1044	1067	1343	1242	1430
19891	1782	1993	2297	2206	867	949	971
19892	1843	0	0	0	0	0	0
19893	6751	72	86	58	47	58	41
19894	4130	0	0	0	0	0	0
19895	1772	1222	1279	1191	1045	898	1072
19896	830	5155	5373	5396	4933	5023	5835
19899	679	553	532	555	548	507	594
19921	805	5505	5085	5335	5333	4933	5938
19933	1856	1349	1410	1407	1321	1236	1479
19934	2040	4297	4146	4031	4409	4269	5358
19935	582	22	13	19	10	13	9
19941	543	4776	4684	4678	5191	4806	6042
19942	734	167	158	149	148	131	164
19943	496	137	144	148	133	175	159
19944	710	2002	1893	1780	1606	1651	1636
19946	629	1685	1578	1507	1654	1489	2127
19951	504	7639	7776	8141	7336	7454	8650
19981	588	209	188	188	202	183	199
19982	489	48	38	41	30	38	55
19983	1015	4749	4464	4607	5117	4554	6449
19988	1250	1889	2053	2128	1945	1959	2106
19989	934	6863	7417	7102	7294	7173	8485
20005	725	156	165	157	146	117	144
20014	2716	4078	4406	4329	2919	2832	3143
20016	1305	632	682	685	575	514	573
20017	3998	1259	1307	1318	618	648	667
20018	1486	1214	1150	1189	1035	933	1125
20019	6109	1308	1624	1563	1007	1030	1150
20020	5799	5969	7573	7593	6224	6402	6532
20021	1580	274	239	236	241	204	248
20022	586	882	862	838	722	612	724
20024	3321	3676	3262	3177	3829	3241	4320
20028	1247	0	0	0	0	0	0
20042	518	1831	1948	1994	1528	1662	1829
20044	597	3996	3905	3907	4751	4464	5621
20054	522	7574	7352	7492	7535	7257	8379
20055	615	209	174	203	165	176	140
20068	474	2806	2684	2750	2595	2466	2933
20084	524	3358	3401	3483	3184	3187	3901
20085	629	1223	1155	1126	1210	1178	1248
20088	875	4796	4419	4535	7446	6535	9008
20090	390	252	230	245	231	231	253
20091	943	4193	4316	4144	4562	4434	5325
20102	885	2781	3648	3486	2663	3350	3314
20103	740	3881	3559	3560	3371	3306	3487
20104	1394	484	492	469	421	500	506
20111	3137	240	170	223	627	317	503
20112	5406	85	107	133	98	86	111
20115	961	4442	4533	4531	5021	4732	5493
20116	740	2188	2299	2331	1989	2057	2335
20128	3771	3132	3294	3150	6318	3925	5311
20129	4146	0	0	0	0	0	0
20130	946	8	4	11	23	12	17
20132	1394	1	0	1	0	0	2
20133	3997	9506	11322	10823	4960	4393	6011
20135	2180	6426	8118	7682	3359	3226	3448
20147	5840	0	1	0	2	2	2
20148	1797	338	463	459	85	169	64
20163	1412	366	434	439	558	500	610
20166	3358	0	0	0	2	1	3
20167	2025	0	0	0	0	3	0
20168	5030	2881	3313	3233	3037	2823	3198
20170	2696	266	271	235	283	252	250
20174	1675	2424	2590	2711	1636	1397	1603
20181	5267	6	3	5	16	9	9
20182	2577	1502	1397	1448	1760	1588	1609
20183	2363	0	0	0	0	0	0
20184	2931	671	728	673	889	829	793
20185	8740	5492	6892	6309	6757	7072	7203
20186	2340	0	0	0	1	0	0
20187	3267	2	0	0	0	0	0
20190	15362	10	10	12	17	9	6
20191	16813	69	59	101	55	39	70
20192	15410	1	2	7	4	4	5
20193	615	36	42	29	24	39	36
20194	650	1040	627	844	1534	890	1239
20195	504	26	21	36	133	28	83
20196	682	326	275	263	417	364	502
20197	712	0	0	0	1	0	3
20198	499	16	54	50	21	39	74
20199	432	0	0	0	3	2	1
20200	719	162	309	244	278	323	403
20201	392	331	223	284	1616	329	892
